"";"cod_mun";"PIB_PC";"PIB_total";"atvidade_economica"
"4991";4318200;27788,7;602431,237;"Demais serviços"
"4992";4318309;27137,17;1708474,559;"Demais serviços"
"4993";4318408;24849,02;590487,176;"Demais serviços"
"4994";4318424;24890,99;120248,36;"Administração, defesa, educação e saúde públicas e seguridade social"
"4995";4318432;28039,6;74192,774;"Demais serviços"
"4996";4318440;28687,43;81529,67;"Pecuária, inclusive apoio à pecuária"
"4997";4318457;19082,78;51790,661;"Administração, defesa, educação e saúde públicas e seguridade social"
"4998";4318465;21898,85;47257,71;"Administração, defesa, educação e saúde públicas e seguridade social"
"4999";4318481;27050,92;122892,331;"Indústrias de transformação"
"5000";4318499;37235,83;82104,997;"Administração, defesa, educação e saúde públicas e seguridade social"
"5001";4318507;12416,92;337814,797;"Administração, defesa, educação e saúde públicas e seguridade social"
"5002";4318606;41978,25;298759,199;"Demais serviços"
"5003";4318614;35155,51;80787,371;"Demais serviços"
"5004";4318622;23512,21;82198,678;"Administração, defesa, educação e saúde públicas e seguridade social"
"5005";4318705;33905,58;7829272,202;"Demais serviços"
"5006";4318804;24869,92;1108701,175;"Demais serviços"
"5007";4318903;32372,08;1134868,032;"Demais serviços"
"5008";4319000;33071,06;706530,218;"Demais serviços"
"5009";4319109;42530,33;245782,79;"Comércio e reparação de veículos automotores e motocicletas"
"5010";4319125;50766,13;167985,119;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5011";4319158;55108,54;427311,606;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5012";4319208;22982,18;130469,812;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5013";4319307;23098,97;145061,521;"Pecuária, inclusive apoio à pecuária"
"5014";4319356;19745,7;71854,618;"Administração, defesa, educação e saúde públicas e seguridade social"
"5015";4319364;25770,55;51489,555;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5016";4319372;30294,29;90610,219;"Pecuária, inclusive apoio à pecuária"
"5017";4319406;21829,56;365928,983;"Demais serviços"
"5018";4319505;25305,84;631810,854;"Demais serviços"
"5019";4319604;33726,54;823028,747;"Demais serviços"
"5020";4319703;24500,15;87735,046;"Demais serviços"
"5021";4319711;24160,61;54723,78;"Administração, defesa, educação e saúde públicas e seguridade social"
"5022";4319737;19649,43;54232,42;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5023";4319752;29724,95;64027,541;"Indústrias de transformação"
"5024";4319802;25702,25;226616,763;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5025";4319901;40917,42;3286118,865;"Indústrias de transformação"
"5026";4320008;22477,13;3135020,484;"Demais serviços"
"5027";4320107;36020,55;842808,779;"Demais serviços"
"5028";4320206;28363,28;316080,361;"Demais serviços"
"5029";4320230;28832,46;87939,003;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5030";4320263;17689,52;131397,728;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5031";4320305;40968,47;211069,541;"Demais serviços"
"5032";4320321;28028,09;80720,899;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5033";4320354;15301,91;84588,952;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5034";4320404;38216,4;618494,196;"Demais serviços"
"5035";4320453;19069,53;41914,819;"Administração, defesa, educação e saúde públicas e seguridade social"
"5036";4320503;45611,61;276634,406;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5037";4320552;26945,68;170215,886;"Demais serviços"
"5038";4320578;29763,88;62920,845;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5039";4320602;25246,02;97651,596;"Demais serviços"
"5040";4320651;19609,85;48652,032;"Administração, defesa, educação e saúde públicas e seguridade social"
"5041";4320677;19326,61;201151,359;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5042";4320701;24670,03;370494,479;"Demais serviços"
"5043";4320800;27707,81;868944,727;"Demais serviços"
"5044";4320859;15158,63;68607,953;"Administração, defesa, educação e saúde públicas e seguridade social"
"5045";4320909;39664,98;875683,846;"Demais serviços"
"5046";4321006;37583,75;406430,629;"Demais serviços"
"5047";4321105;21241,4;370131,384;"Demais serviços"
"5048";4321204;21839,1;1256709,116;"Demais serviços"
"5049";4321303;24985,72;679786,569;"Demais serviços"
"5050";4321329;31853,85;98778,804;"Comércio e reparação de veículos automotores e motocicletas"
"5051";4321352;15184,91;84534,379;"Administração, defesa, educação e saúde públicas e seguridade social"
"5052";4321402;28174,67;394670,833;"Demais serviços"
"5053";4321436;20261,59;218480,714;"Demais serviços"
"5054";4321451;41808,24;1289616,986;"Indústrias de transformação"
"5055";4321469;37110,65;109327,979;"Comércio e reparação de veículos automotores e motocicletas"
"5056";4321477;19616,06;123463,494;"Administração, defesa, educação e saúde públicas e seguridade social"
"5057";4321493;21635,68;64257,967;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5058";4321501;30954,27;1162766,362;"Demais serviços"
"5059";4321600;21284,37;1011454,528;"Demais serviços"
"5060";4321626;25779,53;61638,859;"Pecuária, inclusive apoio à pecuária"
"5061";4321634;26024,94;74197,109;"Administração, defesa, educação e saúde públicas e seguridade social"
"5062";4321667;22149,67;241520,011;"Demais serviços"
"5063";4321709;34279,43;911455,77;"Indústrias de transformação"
"5064";4321808;38626,61;946236,164;"Demais serviços"
"5065";4321832;17850,03;51729,396;"Administração, defesa, educação e saúde públicas e seguridade social"
"5066";4321857;25669,04;114406,905;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5067";4321907;31662,32;779906,144;"Demais serviços"
"5068";4321956;27026,25;161103,453;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5069";4322004;311211,93;8803874,326;"Indústrias de transformação"
"5070";4322103;32979,14;196720,569;"Demais serviços"
"5071";4322152;17664,61;81327,848;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5072";4322186;27285,04;42919,363;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5073";4322202;45282,28;1073416,533;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5074";4322251;92994,66;415872,109;"Indústrias de transformação"
"5075";4322301;31140,7;264509,078;"Demais serviços"
"5076";4322327;27803,08;99674,03;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5077";4322343;25907,99;57826,641;"Administração, defesa, educação e saúde públicas e seguridade social"
"5078";4322350;37032,25;50882,315;"Pecuária, inclusive apoio à pecuária"
"5079";4322376;24099,21;59452,747;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5080";4322400;21633,17;2807638,844;"Demais serviços"
"5081";4322509;32591,56;2131390,402;"Demais serviços"
"5082";4322525;21987,84;76099,906;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5083";4322533;19747,73;231581,576;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5084";4322541;23181,73;130698,589;"Demais serviços"
"5085";4322558;27295,77;57348,418;"Pecuária, inclusive apoio à pecuária"
"5086";4322608;38258,63;2696506,534;"Demais serviços"
"5087";4322707;22941,34;597025,435;"Demais serviços"
"5088";4322806;56039,95;1405089,723;"Indústrias de transformação"
"5089";4322855;31546,01;61703,988;"Pecuária, inclusive apoio à pecuária"
"5090";4322905;23665,98;123181,445;"Demais serviços"
"5091";4323002;14049,15;3564507,027;"Demais serviços"
"5092";4323101;17793,96;91674,494;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5093";4323200;44342,41;135288,679;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5094";4323309;46298,82;156582,614;"Indústrias de transformação"
"5095";4323358;41755,8;91236,421;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5096";4323408;46015,97;202792,366;"Demais serviços"
"5097";4323457;26746,21;116880,934;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5098";4323507;25657,41;73816,369;"Pecuária, inclusive apoio à pecuária"
"5099";4323606;32239,88;51938,443;"Pecuária, inclusive apoio à pecuária"
"5100";4323705;23136,05;66678,09;"Pecuária, inclusive apoio à pecuária"
"5101";4323754;24057,78;82325,717;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5102";4323770;47853,2;142458,971;"Pecuária, inclusive apoio à pecuária"
"5103";4323804;35716,05;523240,063;"Demais serviços"
"5104";5000203;99273,95;1488315,1;"Produção florestal, pesca e aquicultura"
"5105";5000252;31626,34;164077,429;"Pecuária, inclusive apoio à pecuária"
"5106";5000609;23460,99;902426,899;"Administração, defesa, educação e saúde públicas e seguridade social"
"5107";5000708;16851,68;420516,74;"Administração, defesa, educação e saúde públicas e seguridade social"
"5108";5000807;22928,74;204684,891;"Administração, defesa, educação e saúde públicas e seguridade social"
"5109";5000856;68997,45;721575,312;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5110";5000906;26235,25;231080,087;"Administração, defesa, educação e saúde públicas e seguridade social"
"5111";5001003;41324,86;1036096,891;"Demais serviços"
"5112";5001102;19331,31;917889,375;"Demais serviços"
"5113";5001243;40588,93;477772,324;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5114";5001508;48140,78;327116,628;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5115";5001904;35368,22;791858,997;"Demais serviços"
"5116";5002001;30150,06;339127,823;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5117";5002100;21192,63;515637,823;"Administração, defesa, educação e saúde públicas e seguridade social"
"5118";5002159;26770,66;209346,555;"Administração, defesa, educação e saúde públicas e seguridade social"
"5119";5002209;31736,75;681800,694;"Demais serviços"
"5120";5002308;43749,84;519048,073;"Produção florestal, pesca e aquicultura"
"5121";5002407;40401,05;1183427,667;"Indústrias de transformação"
"5122";5002605;29850,66;408774,981;"Pecuária, inclusive apoio à pecuária"
"5123";5002704;30924,89;27034851,035;"Demais serviços"
"5124";5002803;19628,86;117223,522;"Pecuária, inclusive apoio à pecuária"
"5125";5002902;25437,57;553216,273;"Demais serviços"
"5126";5002951;62084,66;1486306,766;"Demais serviços"
"5127";5003108;18768,88;107545,658;"Administração, defesa, educação e saúde públicas e seguridade social"
"5128";5003157;12840,71;192816,109;"Administração, defesa, educação e saúde públicas e seguridade social"
"5129";5003207;26107,73;2869213,193;"Demais serviços"
"5130";5003256;73513,2;1481952,644;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5131";5003306;25204,48;839888,765;"Demais serviços"
"5132";5003454;20674,19;264071,413;"Administração, defesa, educação e saúde públicas e seguridade social"
"5133";5003488;16779,72;186791,876;"Administração, defesa, educação e saúde públicas e seguridade social"
"5134";5003504;20589,53;119975,202;"Administração, defesa, educação e saúde públicas e seguridade social"
"5135";5003702;38187,03;8327408,008;"Demais serviços"
"5136";5003751;28934,59;353696,465;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5137";5003801;24535,61;470617,499;"Demais serviços"
"5138";5003900;31877,19;96492,242;"Pecuária, inclusive apoio à pecuária"
"5139";5004007;19075,91;189996,016;"Administração, defesa, educação e saúde públicas e seguridade social"
"5140";5004106;23372,89;233518,571;"Demais serviços"
"5141";5004304;24153,87;382549,023;"Administração, defesa, educação e saúde públicas e seguridade social"
"5142";5004403;34413,22;262159,938;"Pecuária, inclusive apoio à pecuária"
"5143";5004502;27561,22;648763,667;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5144";5004601;29783,96;614651,619;"Administração, defesa, educação e saúde públicas e seguridade social"
"5145";5004700;47402,3;1091248,254;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5146";5004809;14008,64;123780,309;"Administração, defesa, educação e saúde públicas e seguridade social"
"5147";5004908;27316,3;191733,121;"Administração, defesa, educação e saúde públicas e seguridade social"
"5148";5005004;20509,2;528276,005;"Demais serviços"
"5149";5005103;67200,67;270482,707;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5150";5005152;38292,47;250930,563;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5151";5005202;13047,87;294751,31;"Administração, defesa, educação e saúde públicas e seguridade social"
"5152";5005251;59577,58;427588,298;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5153";5005400;53037,52;2386370,167;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5154";5005608;18195,48;500830,475;"Administração, defesa, educação e saúde públicas e seguridade social"
"5155";5005681;25594,35;463334,557;"Demais serviços"
"5156";5005707;27838,29;1480662,852;"Demais serviços"
"5157";5005806;17971,79;253258,452;"Administração, defesa, educação e saúde públicas e seguridade social"
"5158";5006002;69041,15;1434122,858;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5159";5006200;38154,19;2007864,5;"Demais serviços"
"5160";5006259;45974,57;185783,23;"Agricultura, inclusive apoio à agricultura e a pós colheita"
"5161";5006275;115498,52;617917,1;"Indústrias de transformação"
"5162";5006309;28554,38;1192288,028;"Demais serviços"
"5163";5006358;11524,2;159633,266;"Administração, defesa, educação e saúde públicas e seguridade social"
"5164";5006408;26866,85;206417,998;"Pecuária, inclusive apoio à pecuária"
"5165";5006606;29484,92;2641613,35;"Demais serviços"
"5166";5006903;19037,1;321327,271;"Pecuária, inclusive apoio à pecuária"
